,0,1,2,3,4,5,6
65,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,1.0,0.0,0.0,0.0
106,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,1.0,0.0,0.0,0.0,0.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
162,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
157,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
