,loss,accuracy,val_loss,val_accuracy
0,0.8776960968971252,0.6922005414962769,0.41993916034698486,0.8222222328186035
1,0.610551655292511,0.7938718795776367,0.35673290491104126,0.8666666746139526
2,0.5116927027702332,0.8300835490226746,0.3152153789997101,0.8722222447395325
3,0.48405277729034424,0.8523676991462708,0.3296070396900177,0.8722222447395325
4,0.4780397117137909,0.8565459847450256,0.3184557259082794,0.8777777552604675
5,0.411644846200943,0.867688000202179,0.32841333746910095,0.8888888955116272
6,0.4689945578575134,0.8760445713996887,0.29481378197669983,0.8888888955116272
7,0.45247238874435425,0.867688000202179,0.33845949172973633,0.8999999761581421
8,0.4706900417804718,0.8899721503257751,0.44336116313934326,0.894444465637207
9,0.45314428210258484,0.8551532030105591,0.3288395404815674,0.9111111164093018
10,0.4939815402030945,0.9011142253875732,0.38093101978302,0.8999999761581421
11,0.4310680031776428,0.8899721503257751,0.3396890461444855,0.8999999761581421
12,0.3903081715106964,0.9066852331161499,0.36176297068595886,0.9055555462837219
13,0.5277255177497864,0.8816155791282654,0.44614899158477783,0.8888888955116272
14,0.45567548274993896,0.8927576541900635,0.41689780354499817,0.894444465637207
15,0.5546061992645264,0.867688000202179,0.37044182419776917,0.9111111164093018
16,0.38919657468795776,0.8969359397888184,0.3603416979312897,0.894444465637207
17,0.4695618748664856,0.8927576541900635,0.4055738151073456,0.9055555462837219
18,0.6153001189231873,0.8969359397888184,0.3831948935985565,0.9277777671813965
19,0.4092912971973419,0.8983286619186401,0.3753483295440674,0.9055555462837219
20,0.555798351764679,0.8899721503257751,0.4293467700481415,0.9111111164093018
21,0.4939276874065399,0.8913649320602417,0.41504809260368347,0.8833333253860474
22,0.4679317772388458,0.8857938647270203,0.41813069581985474,0.8999999761581421
23,0.5269613265991211,0.9011142253875732,0.41372859477996826,0.9111111164093018
24,0.48689988255500793,0.89415043592453,0.4125877916812897,0.9111111164093018
25,0.5799561738967896,0.8927576541900635,0.3458341956138611,0.894444465637207
26,0.43963122367858887,0.9108635187149048,0.42563939094543457,0.9166666865348816
27,0.45661085844039917,0.8969359397888184,0.41232985258102417,0.9111111164093018
28,0.6729729771614075,0.9080780148506165,0.3504040539264679,0.9055555462837219
29,0.437270849943161,0.917827308177948,0.4534946084022522,0.9111111164093018
30,0.5971400141716003,0.8997214436531067,0.5138702988624573,0.8777777552604675
31,0.7232919931411743,0.867688000202179,0.46214979887008667,0.894444465637207
32,0.4978790283203125,0.8955431580543518,0.4673537313938141,0.9055555462837219
33,0.5126389861106873,0.9038997292518616,0.4311141073703766,0.9055555462837219
34,0.4925210177898407,0.8997214436531067,0.4575798809528351,0.8999999761581421
35,0.46643248200416565,0.902506947517395,0.38565635681152344,0.9055555462837219
36,0.49231046438217163,0.89415043592453,0.40241485834121704,0.9055555462837219
37,0.6880903840065002,0.8871866464614868,0.47898590564727783,0.9111111164093018
38,0.496244341135025,0.8997214436531067,0.4111770689487457,0.9055555462837219
39,0.4548380970954895,0.9080780148506165,0.42577725648880005,0.9111111164093018
40,0.3605853021144867,0.9150418043136597,0.5208738446235657,0.8999999761581421
41,0.46951043605804443,0.9136490225791931,0.453506201505661,0.8999999761581421
42,0.4307034909725189,0.9108635187149048,0.5047165155410767,0.9111111164093018
43,0.73841392993927,0.8983286619186401,0.44974660873413086,0.9222221970558167
44,0.4903135299682617,0.902506947517395,0.5398640036582947,0.9111111164093018
45,0.736065685749054,0.8746517896652222,0.6014916896820068,0.9055555462837219
46,0.6747822761535645,0.8927576541900635,0.4655170142650604,0.9222221970558167
47,0.4463311731815338,0.8983286619186401,0.5109890699386597,0.8999999761581421
