,loss,accuracy,val_loss,val_accuracy
0,0.5618209838867188,0.8133704662322998,0.3468077778816223,0.8500000238418579
1,0.29226621985435486,0.8927576541900635,0.3387489318847656,0.8722222447395325
2,0.2488345503807068,0.9038997292518616,0.24263568222522736,0.894444465637207
3,0.2478562891483307,0.9122562408447266,0.26211288571357727,0.8999999761581421
4,0.22567066550254822,0.9247910976409912,0.25755205750465393,0.8888888955116272
5,0.20691101253032684,0.9303621053695679,0.26179835200309753,0.9055555462837219
6,0.18328095972537994,0.9331476092338562,0.2495792806148529,0.894444465637207
7,0.20121335983276367,0.9373258948326111,0.25495651364326477,0.9055555462837219
8,0.18941013514995575,0.9387186765670776,0.3033561110496521,0.894444465637207
9,0.187664195895195,0.9303621053695679,0.2578398585319519,0.9111111164093018
10,0.17742793262004852,0.9401113986968994,0.29594674706459045,0.8999999761581421
11,0.17256930470466614,0.941504180431366,0.26120826601982117,0.8999999761581421
12,0.15077604353427887,0.956824541091919,0.31756171584129333,0.894444465637207
13,0.1777547150850296,0.9484679698944092,0.31929901242256165,0.894444465637207
14,0.1548132449388504,0.9526462554931641,0.3104149401187897,0.9111111164093018
15,0.17115306854248047,0.9470751881599426,0.35355645418167114,0.894444465637207
16,0.1623673290014267,0.9512534737586975,0.31673282384872437,0.9055555462837219
17,0.1415317803621292,0.9540389776229858,0.3424655795097351,0.8999999761581421
18,0.15627950429916382,0.9540389776229858,0.3206775188446045,0.9166666865348816
19,0.14538490772247314,0.9428969621658325,0.31030821800231934,0.9055555462837219
20,0.15097732841968536,0.9512534737586975,0.33621108531951904,0.9055555462837219
21,0.13387656211853027,0.9512534737586975,0.38366127014160156,0.9111111164093018
22,0.13906770944595337,0.9582172632217407,0.3224857449531555,0.9111111164093018
23,0.13795356452465057,0.9596100449562073,0.33310773968696594,0.9055555462837219
24,0.132752925157547,0.9554317593574524,0.3618755638599396,0.9111111164093018
25,0.17550890147686005,0.956824541091919,0.3816455900669098,0.8888888955116272
26,0.13711053133010864,0.9512534737586975,0.36864006519317627,0.9111111164093018
27,0.14205464720726013,0.9484679698944092,0.42192792892456055,0.9111111164093018
28,0.1330684870481491,0.9526462554931641,0.37033703923225403,0.9111111164093018
29,0.12081760168075562,0.956824541091919,0.39808982610702515,0.8999999761581421
30,0.1258925348520279,0.9623955488204956,0.37841537594795227,0.8999999761581421
31,0.11140314489603043,0.9623955488204956,0.3891306519508362,0.9166666865348816
32,0.12927722930908203,0.9540389776229858,0.43975958228111267,0.9055555462837219
33,0.12481071054935455,0.961002767086029,0.394469290971756,0.8999999761581421
34,0.13183161616325378,0.9554317593574524,0.37605518102645874,0.9055555462837219
35,0.11517585813999176,0.9637883305549622,0.36251410841941833,0.9166666865348816
36,0.10795019567012787,0.9637883305549622,0.343648225069046,0.9111111164093018
37,0.11314498633146286,0.961002767086029,0.42312338948249817,0.9111111164093018
38,0.11695542931556702,0.9707520604133606,0.38271594047546387,0.9166666865348816
39,0.1241544857621193,0.9582172632217407,0.3951604962348938,0.9111111164093018
40,0.13816975057125092,0.9596100449562073,0.3740873634815216,0.9111111164093018
41,0.1279245913028717,0.956824541091919,0.4050266146659851,0.9055555462837219
42,0.11365710943937302,0.961002767086029,0.4374295473098755,0.9166666865348816
43,0.11735992878675461,0.9665738344192505,0.4627847969532013,0.9055555462837219
44,0.12433235347270966,0.9582172632217407,0.4740985333919525,0.9111111164093018
45,0.11632642149925232,0.9665738344192505,0.4227180778980255,0.9166666865348816
46,0.12122544646263123,0.961002767086029,0.39979857206344604,0.9166666865348816
47,0.1273946613073349,0.9582172632217407,0.4142915606498718,0.9111111164093018
48,0.11566626280546188,0.9721448421478271,0.4703247547149658,0.9055555462837219
49,0.10085155069828033,0.9651810526847839,0.43365156650543213,0.894444465637207
50,0.11749882996082306,0.9679665565490723,0.4127967357635498,0.9222221970558167
51,0.09973909705877304,0.9735376238822937,0.46673792600631714,0.9111111164093018
52,0.12150750309228897,0.9637883305549622,0.5350860357284546,0.8999999761581421
53,0.13595865666866302,0.9651810526847839,0.42497485876083374,0.9111111164093018
