,loss,accuracy,val_loss,val_accuracy
0,0.6287614107131958,0.7799443006515503,0.32786110043525696,0.855555534362793
1,0.33872225880622864,0.8844011425971985,0.3427802324295044,0.8500000238418579
2,0.2673734128475189,0.9038997292518616,0.33001166582107544,0.8777777552604675
3,0.28843963146209717,0.9011142253875732,0.26297420263290405,0.9166666865348816
4,0.28367456793785095,0.9108635187149048,0.32172808051109314,0.894444465637207
5,0.22075916826725006,0.9317548871040344,0.336611270904541,0.9055555462837219
6,0.24319352209568024,0.9247910976409912,0.2940600514411926,0.8888888955116272
7,0.25944775342941284,0.9192200303077698,0.38575008511543274,0.894444465637207
8,0.22889111936092377,0.9247910976409912,0.2648940682411194,0.9111111164093018
9,0.2121519148349762,0.9289693832397461,0.33391040563583374,0.9055555462837219
10,0.21909213066101074,0.9247910976409912,0.31941065192222595,0.8999999761581421
11,0.25297969579696655,0.9220055937767029,0.2807435393333435,0.894444465637207
12,0.21525397896766663,0.9192200303077698,0.30217501521110535,0.9166666865348816
13,0.1996910274028778,0.9317548871040344,0.3252805173397064,0.894444465637207
14,0.20606260001659393,0.9289693832397461,0.41862940788269043,0.9055555462837219
15,0.21054646372795105,0.9233983159065247,0.27735617756843567,0.894444465637207
16,0.19800403714179993,0.9331476092338562,0.27144554257392883,0.9166666865348816
17,0.2262130081653595,0.9289693832397461,0.3640057444572449,0.8999999761581421
18,0.19953954219818115,0.926183819770813,0.32604077458381653,0.9111111164093018
19,0.20571023225784302,0.9275766015052795,0.30725768208503723,0.9111111164093018
20,0.18790048360824585,0.9442896842956543,0.3673587441444397,0.9166666865348816
21,0.18234312534332275,0.9331476092338562,0.31118661165237427,0.9277777671813965
22,0.17123420536518097,0.9442896842956543,0.40015047788619995,0.8999999761581421
23,0.14620861411094666,0.9470751881599426,0.3709545433521271,0.8999999761581421
24,0.2268720120191574,0.9359331727027893,0.3497350215911865,0.9166666865348816
25,0.1948365420103073,0.9456824660301208,0.3708963096141815,0.9055555462837219
26,0.22309666872024536,0.9359331727027893,0.3077518939971924,0.9166666865348816
27,0.1783573478460312,0.9428969621658325,0.3628541827201843,0.894444465637207
28,0.17005032300949097,0.9456824660301208,0.37012964487075806,0.9166666865348816
29,0.1941484808921814,0.9470751881599426,0.5052881240844727,0.8833333253860474
30,0.21664020419120789,0.9387186765670776,0.4578278064727783,0.894444465637207
31,0.18576408922672272,0.9526462554931641,0.49738192558288574,0.8888888955116272
32,0.1905478835105896,0.9470751881599426,0.3812221884727478,0.9111111164093018
33,0.18323837220668793,0.9512534737586975,0.4274773597717285,0.9111111164093018
34,0.19201935827732086,0.9470751881599426,0.337236225605011,0.9166666865348816
35,0.18193362653255463,0.9526462554931641,0.3829208314418793,0.9166666865348816
36,0.1683441698551178,0.9554317593574524,0.37249335646629333,0.9111111164093018
37,0.20649534463882446,0.9387186765670776,0.3824456036090851,0.9166666865348816
38,0.1890425682067871,0.9387186765670776,0.32276856899261475,0.9222221970558167
39,0.19972960650920868,0.9428969621658325,0.5059108138084412,0.9055555462837219
40,0.1807561069726944,0.9442896842956543,0.3225615322589874,0.9111111164093018
41,0.16539902985095978,0.9526462554931641,0.3619075417518616,0.9222221970558167
42,0.18528389930725098,0.941504180431366,0.487439900636673,0.9055555462837219
43,0.18189534544944763,0.9526462554931641,0.45917412638664246,0.9222221970558167
44,0.20910310745239258,0.9540389776229858,0.4161922037601471,0.9111111164093018
45,0.13430258631706238,0.9582172632217407,0.45444566011428833,0.9222221970558167
46,0.19095228612422943,0.9526462554931641,0.41287240386009216,0.9166666865348816
47,0.21137356758117676,0.9387186765670776,0.35851457715034485,0.894444465637207
48,0.19645759463310242,0.9484679698944092,0.3172844648361206,0.9277777671813965
49,0.14357134699821472,0.9484679698944092,0.38230782747268677,0.9166666865348816
50,0.1930508017539978,0.9456824660301208,0.44339460134506226,0.9055555462837219
51,0.16167519986629486,0.9470751881599426,0.4583100974559784,0.9166666865348816
52,0.1658860594034195,0.9526462554931641,0.4361751973628998,0.9055555462837219
53,0.17869064211845398,0.9512534737586975,0.41133561730384827,0.9222221970558167
54,0.16908541321754456,0.9498607516288757,0.41148266196250916,0.9166666865348816
55,0.20285029709339142,0.9526462554931641,0.44444242119789124,0.9277777671813965
56,0.1505487859249115,0.9540389776229858,0.4252247214317322,0.9111111164093018
57,0.12233854085206985,0.9707520604133606,0.661665678024292,0.8999999761581421
58,0.1547914445400238,0.956824541091919,0.5049095749855042,0.9222221970558167
59,0.14799576997756958,0.9512534737586975,0.5328742265701294,0.9222221970558167
60,0.24522839486598969,0.9484679698944092,0.4363945424556732,0.9277777671813965
61,0.18281997740268707,0.9540389776229858,0.4338703453540802,0.9333333373069763
62,0.19683220982551575,0.9498607516288757,0.4666568636894226,0.9166666865348816
63,0.15365815162658691,0.961002767086029,0.5058422684669495,0.9166666865348816
64,0.12836582958698273,0.9623955488204956,0.42610281705856323,0.9166666865348816
65,0.17097318172454834,0.9526462554931641,0.4629881680011749,0.9055555462837219
66,0.17336657643318176,0.9526462554931641,0.5112484693527222,0.9166666865348816
